Sample in Buffer	Sample in Window	counter17	counter16	counter15	counter14	counter13	counter12	counter11	counter10	counter9	counter8	counter7	counter6	counter5	counter4	counter3	counter2	counter1	pufout	mux1_out	clockcounter_out
216	216	3303	3216	3228	3256	3247	3264	3251	3327	3210	3183	47	1183	3200	3072	3183	000	000	0	0	000	
217	217	3303	3216	3228	3256	3247	3264	3251	3327	3210	3180	111	1182	3200	3072	3182	000	000	0	0	000	
218	218	3303	3216	3228	3256	3248	3264	3251	3327	3211	3180	111	1184	3200	3072	3184	000	000	0	0	000	
219	219	3304	3217	3229	3256	3248	3265	3251	3328	3210	3181	49	1183	3200	3072	3183	000	000	0	0	000	
220	220	3304	3216	3228	3256	3248	3264	3251	3327	3211	3180	47	1183	3200	3072	3183	000	000	0	0	000	
221	221	3304	3217	3229	3256	3248	3265	3251	3328	3210	3181	47	1183	3200	3072	3183	000	000	0	0	000	
222	222	3304	3217	3229	3256	3248	3265	3251	3328	3210	3182	47	1183	3200	3072	3183	000	000	0	0	000	
223	223	3304	3217	3229	3256	3248	3264	3251	3328	3211	3180	47	1183	3200	3072	3183	000	000	0	0	000	
224	224	3304	3216	3228	3256	3247	3264	3251	3328	3210	3181	111	1183	3200	3072	3183	000	000	0	0	000	
225	225	3304	3216	3228	3256	3247	3264	3251	3328	3210	3180	111	1183	3200	3072	3184	000	000	0	0	000	
226	226	3304	3217	3229	3256	3247	3265	3251	3328	3211	3181	111	1183	3200	3072	3183	000	000	0	0	000	
227	227	3304	3217	3229	3256	3248	3265	3252	3328	3210	3181	48	1184	3200	3072	3183	000	000	0	0	000	
228	228	3304	3217	3229	3256	3249	3264	3251	3328	3211	3180	111	1183	3200	3072	3184	000	000	0	0	000	
229	229	3303	3216	3229	3256	3249	3264	3251	3327	3210	3180	111	1183	3200	3072	3183	000	000	0	0	000	
230	230	3304	3217	3229	3256	3248	3265	3252	3328	3210	3181	111	1185	3200	3072	3183	000	000	0	0	000	
231	231	3303	3216	3228	3256	3247	3264	3251	3327	3211	3180	110	1183	3200	3072	3183	000	000	0	0	000	
232	232	3304	3217	3229	3256	3247	3264	3251	3329	3210	3180	111	1183	3200	3072	3183	000	000	0	0	000	
233	233	3303	3216	3228	3256	3247	3264	3251	3328	3210	3180	111	1183	3200	3072	3183	000	000	0	0	000	
234	234	3303	3218	3229	3256	3247	3264	3251	3328	3211	3180	111	1183	3200	3072	3183	000	000	0	0	000	
235	235	3304	3218	3229	3257	3249	3264	3251	3328	3210	3181	111	1183	3200	3072	3183	000	000	0	0	000	
236	236	3303	3216	3228	3256	3247	3264	3251	3328	3210	3180	47	1184	3200	3072	3182	000	000	0	0	000	
237	237	3303	3217	3228	3257	3247	3264	3251	3327	3215	3180	47	1183	3200	3072	3182	000	000	0	0	000	
238	238	3304	3217	3229	3257	3248	3264	3251	3328	3210	3182	47	1184	3200	3072	3184	000	000	0	0	000	
239	239	3304	3217	3229	3257	3249	3265	3251	3328	3210	3181	47	1184	3200	3072	3183	000	000	0	0	000	
240	240	3303	3216	3228	3256	3248	3264	3251	3327	3211	3181	46	1183	3200	3072	3182	000	000	0	0	000	
241	241	3303	3217	3230	3257	3248	3265	3251	3328	3210	3181	47	1184	3200	3072	3183	000	000	0	0	000	
242	242	3303	3216	3229	3256	3247	3264	3250	3327	3210	3180	47	1183	3200	3072	3182	000	000	0	0	000	
243	243	3303	3217	3229	3256	3248	3264	3251	3327	3210	3180	48	1183	3200	3072	3183	000	000	0	0	000	
244	244	3303	3217	3229	3256	3248	3266	3251	3328	3210	3181	47	1184	3200	3072	3183	000	000	0	0	000	
245	245	3304	3216	3228	3256	3247	3264	3251	3328	3212	3180	47	1183	3200	3072	3183	000	000	0	0	000	
246	246	3304	3216	3228	3257	3248	3264	3251	3328	3210	3182	47	1183	3200	3072	3183	000	000	0	0	000	
247	247	3303	3216	3228	3257	3248	3264	3251	3327	3210	3181	47	1183	3200	3072	3183	000	000	0	0	000	
248	248	3303	3216	3228	3256	3247	3264	3251	3327	3211	3180	47	1171	3200	3072	3183	000	000	0	0	000	
249	249	3303	3216	3228	3257	3248	3264	3251	3328	3211	3181	111	1183	3200	3072	3183	000	000	0	0	000	
250	250	3304	3216	3228	3258	3248	3264	3251	3328	3211	3183	111	1183	3200	3072	3183	000	000	0	0	000	
251	251	3303	3218	3228	3258	3247	3264	3251	3328	3211	3181	111	1183	3200	3072	3183	000	000	0	0	000	
252	252	3303	3217	3229	3257	3247	3265	3251	3328	3211	3182	48	1183	3200	3072	3183	000	000	0	0	000	
253	253	3303	3216	3228	3256	3247	3264	3251	3072	3211	3180	47	1183	3200	3072	3182	000	000	0	0	000	
254	254	3303	3216	3228	3256	3247	3265	3255	3327	3211	3180	47	1183	3200	3072	3182	000	000	0	0	000	
255	255	3303	3217	3229	3257	3247	3265	3251	3328	3211	3181	47	1183	3200	3072	3184	000	000	0	0	000	
256	256	3303	3216	3228	3257	3247	3264	3251	3328	3210	3180	48	1183	3200	3072	3182	000	000	0	0	000	
257	257	3303	3217	3229	3257	3249	3266	3251	3328	3211	3181	47	1183	3200	3072	3183	000	000	0	0	000	
258	258	3304	3216	3229	3258	3248	3264	3251	3329	3210	3181	47	1183	3200	3072	3199	000	000	0	0	000	
259	259	3304	3216	3228	3256	3247	3264	3251	3328	3210	3181	47	1183	3200	3072	3182	000	000	0	0	000	
260	260	3304	3216	3228	3256	3247	3264	3251	3328	3210	3181	47	1183	3200	3072	3182	000	000	0	0	000	
261	261	3304	3216	3229	3256	3248	3264	3251	3329	3210	3181	47	1183	3200	3072	3183	000	000	0	0	000	
262	262	3304	3216	3229	3256	3249	3265	3251	3328	3211	3181	47	1183	3200	3072	3183	000	000	0	0	000	
263	263	3304	3216	3229	3257	3248	3265	3251	3328	3210	3181	47	1183	3200	3072	3183	000	000	0	0	000	
264	264	3303	3216	3229	3256	3247	3264	3251	3327	3209	3180	47	1184	3200	3072	3183	000	000	0	0	000	
265	265	3304	3217	3229	3256	3247	3264	3254	3328	3211	3180	47	1183	3200	3072	3183	000	000	0	0	000	
266	266	3304	3217	3230	3256	3247	3264	3251	3328	3210	3181	111	1183	3200	3072	3183	000	000	0	0	000	
267	267	3303	3216	3228	3256	3247	3264	3251	3327	3210	3180	111	1183	3200	3072	3183	000	000	0	0	000	
268	268	3304	3218	3229	3258	3247	3265	3251	3328	3211	3181	111	1183	3200	3072	3183	000	000	0	0	000	
269	269	3304	3217	3229	3257	3247	3265	3251	3328	3211	3181	111	1183	3200	3072	3183	000	000	0	0	000	
270	270	3304	3216	3228	3256	3247	3264	3251	3328	3210	3180	111	1183	3200	3072	3184	000	000	0	0	000	
271	271	3304	3216	3228	3256	3247	3264	3251	3328	3211	3180	111	1183	3200	3072	3183	000	000	0	0	000	
272	272	3304	3216	3229	3256	3247	3264	3251	3328	3210	3182	111	1183	3200	3072	3183	000	000	0	0	000	
273	273	3304	3216	3228	3256	3247	3264	3250	3328	3210	3182	111	1183	3200	3072	3183	000	000	0	0	000	
274	274	3304	3216	3228	3256	3248	3264	3251	3327	3210	3181	111	1183	3200	3072	3183	000	000	0	0	000	
275	275	3304	3216	3229	3256	3247	3265	3251	3328	3210	3181	111	1183	3200	3072	3183	000	000	0	0	000	
276	276	3303	3216	3228	3256	3247	3264	3250	3327	3211	3181	111	1183	3200	3072	3182	000	000	0	0	000	
277	277	3304	3216	3229	3257	3247	3265	3251	3329	3212	3181	111	1185	3200	3072	3183	000	000	0	0	000	
278	278	3304	3217	3229	3256	3247	3264	3250	3327	3210	3181	111	1185	3200	3072	3184	000	000	0	0	000	
279	279	3304	3216	3229	3256	3247	3265	3251	3328	3211	3181	111	1183	3200	3072	3183	000	000	0	0	000	
280	280	3304	3216	3228	3256	3247	3264	3251	3328	3210	3181	111	1183	3200	3072	3182	000	000	0	0	000	
281	281	3304	3217	3228	3256	3247	3264	3251	3328	3210	3181	111	1183	3200	3072	3183	000	000	0	0	000	
282	282	3304	3217	3228	3256	3247	3264	3251	3327	3212	3180	111	1183	3200	3072	3182	000	000	0	0	000	
283	283	3304	3217	3229	3256	3248	3264	3251	3329	3211	3181	111	1183	3200	3072	3183	000	000	0	0	000	
284	284	3304	3216	3228	3255	3247	3264	3252	3327	3210	3180	111	1184	3200	3072	3182	000	000	0	0	000	
285	285	3304	3217	3229	3256	3247	3265	3255	3328	3211	3182	111	1183	3200	3072	3183	000	000	0	0	000	
286	286	3304	3217	3229	3256	3247	3264	3251	3327	3211	3180	111	1183	3200	3072	3183	000	000	0	0	000	
287	287	3304	3216	3228	3255	3248	3264	3250	3327	3210	3180	111	1182	3200	3072	3182	000	000	0	0	000	
288	288	3304	3216	3229	3255	3247	3264	3255	3327	3212	3180	111	1171	3200	3072	3182	000	000	0	0	000	
289	289	3304	3217	3229	3256	3247	3264	3251	3328	3210	3181	111	1183	3200	3072	3183	000	000	0	0	000	
290	290	3303	3216	3229	3255	3246	3264	3250	3327	3211	3180	63	1182	3200	3072	3182	000	000	0	0	000	
291	291	3303	3217	3229	3256	3247	3264	3251	3327	3210	3181	47	1183	3200	3072	3184	000	000	0	0	000	
292	292	3304	3216	3229	3256	3248	3264	3251	3327	3210	3181	47	1183	3200	3072	3183	000	000	0	0	000	
293	293	3304	3217	3229	3255	3247	3264	3251	3328	3211	3181	111	1183	3200	3072	3187	000	000	0	0	000	
294	294	3304	3217	3229	3257	3247	3265	3251	3328	3210	3181	111	1183	3200	3072	3183	000	000	0	0	000	
295	295	3304	3216	3229	3255	3248	3264	3251	3327	3210	3180	111	1183	3200	3072	3182	000	000	0	0	000	
296	296	3304	3217	3228	3255	3247	3264	3251	3327	3211	3180	111	1183	3200	3072	3182	000	000	0	0	000	
297	297	3304	3216	3229	3256	3247	3264	3251	3327	3211	3182	111	1183	3200	3072	3184	000	000	0	0	000	
298	298	3304	3216	3229	3256	3247	3265	3251	3327	3210	3182	111	1183	3200	3072	3183	000	000	0	0	000	
299	299	3303	3216	3228	3255	3247	3264	3254	3327	3211	3180	111	1183	3200	3072	3182	000	000	0	0	000	
300	300	3303	3216	3229	3256	3247	3265	3251	3328	3210	3181	111	1183	3200	3072	3183	000	000	0	0	000	
301	301	3303	3217	3230	3256	3247	3264	3251	3328	3210	3182	111	1184	3200	3072	3183	000	000	0	0	000	
302	302	3303	3216	3228	3255	3247	3264	3251	3327	3211	3181	63	1184	3200	3072	3182	000	000	0	0	000	
303	303	3303	3216	3228	3256	3247	3264	3251	3329	3211	3182	47	1183	3200	3072	3185	000	000	0	0	000	
304	304	3303	3216	3228	3257	3247	3264	3251	3072	3211	3181	48	1183	3200	3072	3183	000	000	0	0	000	
305	305	3303	3217	3228	3257	3247	3264	3251	3328	3211	3182	1072	1183	3200	3072	3183	000	000	0	0	000	
306	306	3303	3217	3228	3256	3247	3264	3251	3329	3210	3182	47	1183	3200	3072	3183	000	000	0	0	000	
307	307	3304	3217	3229	3256	3247	3265	3251	3328	3212	3181	47	1183	3200	3072	3183	000	000	0	0	000	
308	308	3303	3216	3228	3255	3247	3264	3250	3328	3210	3182	47	1184	3200	3072	3183	000	000	0	0	000	
309	309	3303	3216	3230	3256	3247	3264	3251	3329	3211	3181	48	1183	3200	3072	3184	000	000	0	0	000	
310	310	3304	3217	3228	3256	3247	3264	3251	3327	3211	3181	48	1184	3200	3072	3183	000	000	0	0	000	
311	311	3304	3216	3229	3256	3247	3264	3251	3328	3210	3181	47	1183	3200	3072	3184	000	000	0	0	000	
312	312	3304	3216	3229	3256	3247	3264	3251	3328	3211	3181	47	1183	3200	3072	3187	000	000	0	0	000	
313	313	3303	3216	3228	3257	3247	3264	3251	3328	3211	3181	47	1184	3200	3072	3183	000	000	0	0	000	
314	314	3304	3217	3229	3256	3247	3264	3251	3328	3211	3182	47	1183	3200	3072	3183	000	000	0	0	000	
315	315	3303	3216	3229	3256	3247	3264	3251	3328	3210	3181	47	1183	3200	3072	3183	000	000	0	0	000	
316	316	3303	3216	3229	3256	3247	3264	3251	3328	3211	3181	47	1183	3200	3072	3182	000	000	0	0	000	
317	317	3303	3216	3228	3256	3247	3264	3252	3327	3210	3181	47	1184	3200	3072	3183	000	000	0	0	000	
318	318	3303	3216	3228	3256	3247	3264	3251	3327	3210	3181	47	1183	3200	3072	3182	000	000	0	0	000	
319	319	3303	3216	3228	3256	3247	3264	3251	3327	3211	3181	47	1183	3200	3072	3182	000	000	0	0	000	
320	320	3303	3216	3228	3256	3247	3264	3251	3327	3210	3181	111	1183	3200	3072	3183	000	000	0	0	000	
321	321	3303	3216	3228	3256	3247	3264	3251	3328	3211	3181	111	1183	3200	3072	3183	000	000	0	0	000	
322	322	3303	3217	3228	3256	3249	3264	3251	3328	3210	3181	111	1183	3200	3072	3183	000	000	0	0	000	
323	323	3304	3217	3229	3257	3248	3265	3252	3328	3211	3182	111	1183	3200	3072	3184	000	000	0	0	000	
324	324	3303	3217	3228	3256	3247	3264	3251	3327	3212	3181	111	1183	3200	3072	3183	000	000	0	0	000	
325	325	3304	3216	3228	3256	3247	3264	3251	3328	3211	3181	111	1183	3200	3072	3183	000	000	0	0	000	
326	326	3303	3216	3228	3256	3247	3264	3251	3327	3210	3181	47	1183	3200	3072	3182	000	000	0	0	000	
327	327	3304	3217	3229	3256	3247	3264	3251	3327	3212	3182	47	1183	3200	3072	3187	000	000	0	0	000	
328	328	3304	3218	3229	3256	3248	3264	3251	3329	3211	3182	47	1184	3200	3072	3187	000	000	0	0	000	
329	329	3303	3217	3229	3256	3247	3264	3251	3328	3211	3181	111	1183	3200	3072	3199	000	000	0	0	000	
330	330	3303	3216	3228	3256	3247	3265	3251	3327	3212	3181	111	1183	3200	3072	3183	000	000	0	0	000	
331	331	3303	3217	3230	3256	3248	3264	3251	3327	3211	3181	111	1183	3200	3072	3183	000	000	0	0	000	
332	332	3303	3216	3228	3257	3247	3264	3251	3327	3210	3181	47	1183	3200	3072	3183	000	000	0	0	000	
333	333	3303	3216	3228	3255	3247	3264	3251	3327	3211	3181	47	1184	3200	3072	3182	000	000	0	0	000	
334	334	3304	3216	3230	3256	3247	3264	3251	3327	3210	3182	111	1183	3200	3072	3183	000	000	0	0	000	
335	335	3304	3216	3229	3256	3247	3264	3251	3327	3210	3181	111	1183	3200	3072	3191	000	000	0	0	000	
336	336	3304	3217	3229	3256	3249	3264	3251	3328	3215	3183	111	1183	3200	3072	3183	000	000	0	0	000	
337	337	3304	3217	3229	3256	3247	3264	3251	3328	3211	3181	111	1183	3200	3072	3183	000	000	0	0	000	
338	338	3303	3216	3228	3256	3247	3264	3251	3327	3211	3181	111	1184	3200	3072	3183	000	000	0	0	000	
339	339	3303	3216	3228	3256	3247	3264	3251	3327	3210	3181	111	1183	3200	3072	3183	000	000	0	0	000	
340	340	3303	3216	3228	3256	3247	3264	3250	3327	3210	3181	111	1183	3200	3072	3183	000	000	0	0	000	
341	341	3303	3218	3229	3256	3249	3264	3251	3327	3211	3181	111	1183	3200	3072	3183	000	000	0	0	000	
342	342	3303	3217	3229	3257	3249	3264	3251	3327	3211	3181	111	1183	3200	3072	3183	000	000	0	0	000	
343	343	3303	3217	3229	3257	3248	3264	3251	3328	3211	3181	111	1183	3200	3072	3183	000	000	0	0	000	
344	344	3303	3217	3228	3256	3247	3264	3250	3327	3211	3181	111	1182	3200	3072	3183	000	000	0	0	000	
345	345	3303	3217	3228	3256	3247	3264	3251	3327	3211	3181	111	1183	3200	3072	3183	000	000	0	0	000	
346	346	3303	3217	3228	3257	3247	3264	3251	3328	3211	3182	111	1183	3200	3072	3183	000	000	0	0	000	
347	347	3303	3216	3228	3257	3247	3264	3251	3327	3211	3181	47	1182	3200	3072	3184	000	000	0	0	000	
348	348	3304	3217	3228	3256	3247	3264	3251	3328	3210	3181	47	1185	3200	3072	3183	000	000	0	0	000	
349	349	3304	3216	3228	3256	3247	3264	3251	3327	3211	3181	47	1184	3200	3072	3183	000	000	0	0	000	
350	350	3304	3218	3229	3256	3247	3264	3251	3329	3211	3181	111	1183	3200	3072	3183	000	000	0	0	000	
351	351	3303	3216	3228	3256	3247	3264	3251	3327	3210	3181	111	1183	3200	3072	3183	000	000	0	0	000	
352	352	3304	3216	3229	3256	3247	3264	3251	3328	3211	3181	111	1183	3200	3072	3183	000	000	0	0	000	
353	353	3304	3217	3229	3256	3247	3264	3251	3328	3210	3181	111	1183	3200	3072	3183	000	000	0	0	000	
354	354	3303	3216	3228	3256	3247	3264	3251	3072	3210	3181	111	1183	3200	3072	3183	000	000	0	0	000	
355	355	3303	3218	3228	3256	3247	3265	3251	3327	3211	3181	47	1183	3200	3072	3183	000	000	0	0	000	
356	356	3304	3217	3229	3256	3247	3264	3251	3328	3212	3182	47	1183	3200	3072	3183	000	000	0	0	000	
357	357	3303	3216	3228	3256	3247	3264	3250	3327	3210	3181	47	1183	3200	3072	3184	000	000	0	0	000	
358	358	3303	3217	3228	3255	3247	3264	3250	3327	3211	3181	47	1183	3200	3072	3183	000	000	0	0	000	
359	359	3303	3217	3230	3255	3248	3264	3251	3328	3210	3181	47	1183	3200	3072	3183	000	000	0	0	000	
360	360	3304	3217	3229	3256	3248	3264	3251	3328	3210	3182	47	1183	3200	3072	3184	000	000	0	0	000	
361	361	3303	3216	3228	3255	3247	3264	3250	3327	3211	3181	46	1183	3200	3072	3183	000	000	0	0	000	
362	362	3304	3217	3229	3256	3248	3264	3251	3328	3211	3181	47	1183	3200	3072	3184	000	000	0	0	000	
363	363	3303	3216	3228	3255	3247	3264	3251	3327	3212	3181	111	1171	3200	3072	3183	000	000	0	0	000	
364	364	3304	3216	3229	3257	3247	3264	3251	3328	3211	3181	111	1171	3200	3072	3183	000	000	0	0	000	
365	365	3304	3216	3229	3256	3248	3264	3251	3329	3211	3181	111	1183	3200	3072	3183	000	000	0	0	000	
366	366	3303	3216	3228	3257	3247	3264	3250	3327	3212	3181	111	1182	3200	3072	3183	000	000	0	0	000	
367	367	3303	3216	3230	3256	3248	3264	3250	3327	3211	3181	47	1182	3200	3072	3183	000	000	0	0	000	
368	368	3303	3216	3228	3256	3247	3264	3250	3327	3210	3181	47	1183	3200	3072	3183	000	000	0	0	000	
369	369	3303	3216	3228	3256	3247	3264	3250	3327	3211	3181	111	1183	3200	3072	3183	000	000	0	0	000	
370	370	3303	3216	3228	3256	3247	3264	3251	3327	3211	3181	111	1183	3200	3072	3183	000	000	0	0	000	
371	371	3303	3216	3228	3256	3247	3264	3250	3327	3215	3181	111	1183	3200	3072	3183	000	000	0	0	000	
372	372	3303	3217	3228	3256	3247	3265	3250	3327	3211	3181	1075	1183	3200	3072	3183	000	000	0	0	000	
373	373	3303	3216	3229	3256	3248	3264	3250	3327	3215	3182	47	1183	3200	3072	3183	000	000	0	0	000	
374	374	3303	3216	3228	3256	3249	3264	3251	3327	3210	3181	47	1183	3200	3072	3183	000	000	0	0	000	
375	375	3303	3216	3228	3256	3248	3264	3251	3327	3212	3181	47	1183	3200	3072	3191	000	000	0	0	000	
376	376	3303	3216	3228	3256	3247	3264	3251	3327	3211	3181	47	1183	3200	3072	3183	000	000	0	0	000	
377	377	3302	3216	3229	3256	3248	3264	3250	3327	3210	3182	46	1183	3200	3072	3182	000	000	0	0	000	
378	378	3304	3216	3229	3257	3248	3264	3251	3327	3212	3181	47	1184	3200	3072	3183	000	000	0	0	000	
379	379	3304	3216	3229	3256	3249	3264	3250	3312	3211	3181	47	1183	3200	3072	3183	000	000	0	0	000	
380	380	3303	3216	3228	3256	3249	3264	3250	3327	3210	3181	47	1183	3200	3072	3183	000	000	0	0	000	
381	381	3303	3216	3229	3256	3248	3264	3250	3327	3212	3181	47	1183	3200	3072	3183	000	000	0	0	000	
382	382	3304	3218	3229	3257	3248	3264	3251	3328	3211	3183	47	1185	3200	3072	3184	000	000	0	0	000	
383	383	3304	3217	3229	3256	3249	3264	3251	3328	3212	3181	111	1183	3200	3072	3184	000	000	0	0	000	
384	384	3304	3217	3229	3256	3249	3264	3251	3328	3211	3181	111	1184	3200	3072	3183	000	000	0	0	000	
385	385	3303	3217	3228	3256	3247	3264	3250	3329	3210	3181	111	1183	3200	3072	3183	000	000	0	0	000	
386	386	3303	3218	3228	3256	3247	3264	3250	3327	3212	3181	1072	1183	3200	3072	3183	000	000	0	0	000	
387	387	3303	3217	3228	3256	3248	3264	3250	3327	3211	3182	1075	1183	3200	3072	3183	000	000	0	0	000	
388	388	3303	3217	3228	3256	3248	3264	3250	3327	3211	3183	47	1183	3200	3072	3183	000	000	0	0	000	
389	389	3304	3218	3228	3256	3248	3265	3250	3328	3212	3182	47	1184	3200	3072	3183	000	000	0	0	000	
390	390	3304	3216	3229	3256	3247	3265	3251	3328	3211	3182	47	1184	3200	3072	3183	000	000	0	0	000	
391	391	3303	3216	3228	3256	3247	3264	3250	3327	3210	3181	47	1183	3200	3072	3183	000	000	0	0	000	
392	392	3304	3217	3229	3256	3247	3265	3250	3327	3212	3182	47	1184	3200	3072	3183	000	000	0	0	000	
393	393	3303	3216	3229	3256	3247	3264	3251	3327	3211	3182	1073	1184	3200	3072	3183	000	000	0	0	000	
394	394	3303	3216	3228	3256	3247	3264	3250	3327	3210	3181	46	1183	3200	3072	3183	000	000	0	0	000	
395	395	3303	3216	3229	3256	3247	3264	3250	3327	3211	3181	48	1183	3200	3072	3183	000	000	0	0	000	
396	396	3303	3216	3228	3257	3247	3264	3250	3327	3211	3181	49	1183	3200	3072	3183	000	000	0	0	000	
397	397	3303	3216	3228	3256	3247	3264	3250	3327	3211	3181	47	1183	3200	3072	3183	000	000	0	0	000	
398	398	3304	3217	3230	3256	3249	3265	3251	3327	3211	3182	111	1184	3200	3072	3183	000	000	0	0	000	
399	399	3303	3216	3228	3256	3248	3264	3250	3327	3210	3181	110	1183	3200	3072	3183	000	000	0	0	000	
400	400	3303	3217	3228	3256	3247	3264	3250	3327	3211	3181	111	1183	3200	3072	3183	000	000	0	0	000	
401	401	3303	3217	3228	3256	3248	3264	3250	3327	3210	3181	111	1184	3200	3072	3183	000	000	0	0	000	
402	402	3303	3217	3228	3256	3247	3264	3250	3327	3211	3181	49	1184	3200	3072	3184	000	000	0	0	000	
403	403	3304	3218	3228	3257	3247	3264	3251	3327	3213	3181	111	1184	3200	3072	3183	000	000	0	0	000	
404	404	3304	3217	3228	3257	3247	3264	3250	3327	3211	3181	111	1184	3200	3072	3183	000	000	0	0	000	
405	405	3304	3217	3229	3257	3248	3265	3251	3328	3213	3182	48	1184	3200	3072	3183	000	000	0	0	000	
406	406	3304	3217	3228	3256	3248	3264	3251	3328	3212	3181	111	1184	3200	3072	3183	000	000	0	0	000	
407	407	3303	3216	3228	3256	3247	3264	3250	3327	3211	3181	111	1183	3200	3072	3183	000	000	0	0	000	
408	408	3303	3217	3228	3256	3248	3264	3250	3327	3211	3181	48	1184	3200	3072	3183	000	000	0	0	000	
409	409	3303	3217	3228	3256	3248	3264	3250	3327	3211	3181	47	1183	3200	3072	3183	000	000	0	0	000	
410	410	3304	3217	3228	3256	3248	3264	3251	3329	3212	3181	47	1184	3200	3072	3183	000	000	0	0	000	
411	411	3304	3217	3228	3256	3249	3264	3251	3327	3211	3181	47	1184	3200	3072	3183	000	000	0	0	000	
412	412	3304	3217	3229	3256	3248	3264	3251	3329	3211	3182	49	1184	3200	3072	3183	000	000	0	0	000	
413	413	3303	3217	3229	3256	3248	3264	3251	3327	3215	3181	47	1184	3200	3072	3182	000	000	0	0	000	
414	414	3303	3217	3229	3256	3248	3264	3251	3312	3212	3181	47	1185	3200	3072	3183	000	000	0	0	000	
415	415	3303	3216	3229	3257	3248	3264	3251	3327	3211	3181	47	1185	3200	3072	3183	000	000	0	0	000	
416	416	3303	3216	3229	3256	3249	3264	3251	3327	3211	3181	111	1184	3200	3072	3182	000	000	0	0	000	
417	417	3304	3218	3229	3256	3249	3264	3251	3327	3213	3181	111	1184	3200	3072	3184	000	000	0	0	000	
418	418	3304	3217	3229	3259	3248	3264	3251	3329	3211	3182	112	1184	3200	3072	3183	000	000	0	0	000	
419	419	3304	3216	3229	3256	3248	3264	3250	3327	3211	3181	111	1183	3200	3072	3182	000	000	0	0	000	
420	420	3304	3216	3229	3257	3248	3264	3250	3327	3211	3181	111	1183	3200	3072	3184	000	000	0	0	000	
421	421	3303	3216	3229	3257	3247	3264	3250	3327	3211	3181	111	1183	3200	3072	3183	000	000	0	0	000	
422	422	3303	3217	3230	3257	3247	3264	3250	3327	3212	3181	111	1183	3200	3072	3183	000	000	0	0	000	
423	423	3304	3217	3229	3257	3248	3264	3250	3328	3212	3181	111	1183	3200	3072	3183	000	000	0	0	000	
424	424	3303	3217	3228	3257	3248	3264	3250	3327	3211	3181	111	1183	3200	3072	3183	000	000	0	0	000	
425	425	3303	3216	3228	3257	3247	3264	3250	3327	3211	3181	48	1183	3200	3072	3183	000	000	0	0	000	
426	426	3303	3216	3229	3257	3248	3264	3250	3327	3215	3182	47	1183	3200	3072	3183	000	000	0	0	000	
427	427	3304	3216	3229	3257	3248	3264	3250	3329	3210	3182	47	1183	3200	3072	3183	000	000	0	0	000	
428	428	3304	3217	3229	3257	3248	3264	3251	3328	3212	3182	47	1183	3200	3072	3183	000	000	0	0	000	
429	429	3303	3216	3228	3257	3248	3264	3250	3327	3210	3181	47	1183	3200	3072	3183	000	000	0	0	000	
430	430	3303	3216	3228	3257	3247	3264	3250	3327	3211	3182	47	1183	3200	3072	3183	000	000	0	0	000	
431	431	3303	3217	3228	3257	3247	3263	3250	3327	3212	3181	46	1182	3200	3072	3187	000	000	0	0	000	
432	432	3304	3217	3229	3257	3248	3264	3250	3328	3211	3182	47	1184	3200	3072	3183	000	000	0	0	000	
433	433	3303	3216	3228	3257	3247	3264	3250	3327	3211	3181	47	1183	3200	3072	3183	000	000	0	0	000	
434	434	3303	3217	3229	3257	3247	3264	3250	3327	3212	3181	47	1183	3200	3072	3183	000	000	0	0	000	
435	435	3303	3218	3229	3257	3247	3264	3250	3328	3211	3181	47	1184	3200	3072	3183	000	000	0	0	000	
436	436	3303	3218	3229	3258	3249	3264	3250	3328	3211	3181	47	1183	3200	3072	3183	000	000	0	0	000	
437	437	3303	3216	3229	3256	3247	3265	3250	3327	3212	3181	47	1183	3200	3072	3183	000	000	0	0	000	
438	438	3303	3216	3229	3257	3248	3264	3251	3328	3211	3182	48	1183	3200	3072	3183	000	000	0	0	000	
439	439	3304	3216	3228	3257	3248	3264	3250	3328	3211	3182	111	1184	3200	3072	3183	000	000	0	0	000	
440	440	3303	3216	3228	3256	3248	3264	3250	3328	3212	3181	111	1183	3200	3072	3183	000	000	0	0	000	
441	441	3304	3217	3228	3256	3248	3264	3250	3328	3211	3181	111	1183	3200	3072	3183	000	000	0	0	000	
442	442	3303	3217	3229	3257	3249	3264	3250	3328	3212	3181	111	1184	3200	3072	3183	000	000	0	0	000	
443	443	3303	3216	3228	3256	3247	3264	3250	3327	3211	3181	110	1183	3200	3072	3191	000	000	0	0	000	
444	444	3303	3216	3228	3258	3249	3264	3250	3327	3211	3181	111	1183	3200	3072	3183	000	000	0	0	000	
445	445	3303	3216	3228	3256	3247	3264	3250	3327	3212	3181	111	1183	3200	3072	3183	000	000	0	0	000	
446	446	3303	3216	3228	3256	3248	3264	3250	3327	3211	3181	1073	1183	3200	3072	3183	000	000	0	0	000	
447	447	3303	3216	3228	3256	3247	3264	3251	3329	3211	3181	47	1183	3200	3072	3183	000	000	0	0	000	
448	448	3303	3217	3229	3256	3248	3264	3251	3329	3212	3181	47	1183	3200	3072	3183	000	000	0	0	000	
449	449	3303	3216	3228	3256	3248	3264	3251	3328	3211	3181	111	1184	3200	3072	3183	000	000	0	0	000	
450	450	3303	3216	3228	3256	3248	3264	3251	3328	3211	3181	111	1184	3200	3072	3183	000	000	0	0	000	
