Sample in Buffer	Sample in Window	counter17	counter16	counter15	counter14	counter13	counter12	counter11	counter10	counter9	counter8	counter7	counter6	counter5	counter4	counter3	counter2	counter1	pufout	mux1_out	clockcounter_out
6713	6713	CE8	C91	C9F	CB9	CB1	CC1	CB3	D00	C8A	C6E	070	49F	C80	C00	C6F	000	000	0	0	000	
6714	6714	CE7	C90	C9E	CB8	CB0	CC1	CB3	D00	C8B	C6E	06F	49E	C80	C00	C6F	000	000	0	0	000	
6715	6715	CE8	C91	C9E	CB9	CB2	CC1	CB4	D00	C8B	C6E	06F	49F	C80	C00	C6F	000	000	0	0	000	
6716	6716	CE8	C91	C9E	CB9	CB1	CC1	CB3	D00	C8B	C6F	06F	49F	C80	C00	C6F	000	000	0	0	000	
6717	6717	CE8	C91	C9E	CB9	CB2	CC1	CB4	D00	C8C	C6E	06F	49F	C80	C00	C6F	000	000	0	0	000	
6718	6718	CE7	C90	C9E	CB9	CB0	CC2	CB3	D00	C8B	C6F	06F	49F	C80	C00	C6F	000	000	0	0	000	
6719	6719	CE8	C90	C9E	CB8	CB0	CC0	CB3	D01	C8A	C6F	06F	49F	C80	C00	C6F	000	000	0	0	000	
6720	6720	CE8	C90	C9E	CB9	CB0	CC3	CB3	D00	C8A	C6E	06F	49F	C80	C00	C6F	000	000	0	0	000	
6721	6721	CE8	C90	C9E	CB9	CB0	CC1	CB3	D00	C8A	C6E	06F	49F	C80	C00	C6F	000	000	0	0	000	
6722	6722	CE8	C90	C9E	CB9	CB0	CC1	CB4	D00	C8C	C6E	06F	49F	C80	C00	C6F	000	000	0	0	000	
6723	6723	CE8	C91	C9E	CB9	CB1	CC1	CB4	D01	C8B	C6E	06F	49F	C80	C00	C6F	000	000	0	0	000	
6724	6724	CE8	C91	C9E	CB9	CB0	CC2	CB3	D00	C8B	C6E	06F	49F	C80	C00	C7F	000	000	0	0	000	
6725	6725	CE8	C92	C9E	CB9	CB1	CC1	CB4	D01	C8C	C6E	030	49F	C80	C00	C6F	000	000	0	0	000	
6726	6726	CE8	C90	C9E	CB9	CB1	CC1	CB3	D00	C8B	C6E	06F	49F	C80	C00	C6F	000	000	0	0	000	
6727	6727	CE8	C90	C9E	CB9	CB2	CC1	CB3	D00	C8B	C6E	06F	49F	C80	C00	C6F	000	000	0	0	000	
6728	6728	CE8	C92	C9E	CB9	CB1	CC1	CB3	D00	C8C	C6E	070	49F	C80	C00	C6F	000	000	0	0	000	
6729	6729	CE8	C90	C9E	CB9	CB0	CC1	CB3	D00	C8B	C6E	06F	49F	C80	C00	C6F	000	000	0	0	000	
6730	6730	CE8	C90	C9E	CB9	CB0	CC3	CB3	D00	C8B	C6E	06F	4A0	C80	C00	C6E	000	000	0	0	000	
6731	6731	CE8	C90	C9E	CB9	CB0	CC1	CB3	D00	C8C	C6E	06F	49F	C80	C00	C6F	000	000	0	0	000	
6732	6732	CE8	C90	C9E	CB9	CB0	CC1	CB3	D00	C8B	C6E	06F	49F	C80	C00	C6F	000	000	0	0	000	
6733	6733	CE8	C90	C9E	CB9	CB0	CC1	CB3	D00	C8B	C6E	06F	49F	C80	C00	C6F	000	000	0	0	000	
6734	6734	CE8	C90	C9E	CBA	CB0	CC2	CB3	D00	C8B	C6E	06F	49F	C80	C00	C70	000	000	0	0	000	
6735	6735	CE8	C92	C9E	CB9	CB0	CC1	CB3	D00	C8B	C6E	070	49F	C80	C00	C6F	000	000	0	0	000	
6736	6736	CE8	C90	C9E	CB9	CB0	CC1	CB3	D00	C8D	C6F	06F	49F	C80	C00	C6F	000	000	0	0	000	
6737	6737	CE8	C91	C9E	CB9	CB0	CC1	CB4	D00	C8B	C6E	030	49F	C80	C00	C70	000	000	0	0	000	
6738	6738	CE8	C91	C9E	CB9	CB0	CC1	CB3	D00	C8B	C6E	030	49F	C80	C00	C6F	000	000	0	0	000	
6739	6739	CE8	C92	C9E	CB9	CB2	CC1	CB3	D01	C8C	C6E	030	49F	C80	C00	C71	000	000	0	0	000	
6740	6740	CE9	C91	C9E	CB9	CB0	CC1	CB3	D02	C8B	C6E	06F	49F	C80	C00	C70	000	000	0	0	000	
6741	6741	CE8	C90	C9E	CB9	CB0	CC1	CB3	D00	C8B	C6E	06F	49F	C80	C00	C6F	000	000	0	0	000	
6742	6742	CE8	C90	C9D	CB9	CB0	CC1	CB3	D00	C8D	C6E	06F	49F	C80	C00	C6F	000	000	0	0	000	
6743	6743	CE8	C90	C9F	CBA	CB0	CC1	CB3	D00	C8B	C6F	06F	49F	C80	C00	C6F	000	000	0	0	000	
6744	6744	CE8	C90	C9E	CB8	CB0	CC1	CB2	D00	C8A	C6E	06F	49F	C80	C00	C6F	000	000	0	0	000	
6745	6745	CE8	C90	C9D	CB8	CB0	CC1	CB2	D00	C8B	C6E	430	49F	C80	C00	C6F	000	000	0	0	000	
6746	6746	CE8	C91	C9E	CB9	CB0	CC1	CB3	D00	C8B	C6E	46F	49F	C80	C00	C6F	000	000	0	0	000	
6747	6747	CE8	C90	C9D	CB9	CB0	CC3	CB3	D00	C8B	C6E	06F	49F	C80	C00	C6F	000	000	0	0	000	
6748	6748	CE8	C91	C9E	CB8	CB0	CC1	CB3	D00	C8B	C6E	06F	49F	C80	C00	C6F	000	000	0	0	000	
6749	6749	CE8	C91	C9E	CB8	CB0	CC1	CB3	D00	C8A	C6E	070	49F	C80	C00	C6F	000	000	0	0	000	
6750	6750	CE8	C91	C9E	CB9	CB0	CC1	CB3	D00	C8B	C6E	070	49F	C80	C00	C6F	000	000	0	0	000	
6751	6751	CE8	C90	C9E	CB9	CB0	CC1	CB3	D00	C8B	C6E	06F	49F	C80	C00	C6F	000	000	0	0	000	
6752	6752	CE8	C91	C9E	CB9	CB0	CC1	CB5	D02	C8B	C6F	070	49F	C80	C00	C6F	000	000	0	0	000	
6753	6753	CE8	C90	C9D	CB8	CAF	CC0	CB3	D00	C8B	C6E	06F	49F	C80	C00	C6E	000	000	0	0	000	
6754	6754	CE8	C91	C9E	CB8	CB0	CC1	CB3	D01	C8B	C70	070	49F	C80	C00	C6F	000	000	0	0	000	
6755	6755	CE8	C91	C9F	CB9	CB0	CC1	CB4	D00	C8B	C6F	070	4A0	C80	C00	C6F	000	000	0	0	000	
6756	6756	CE8	C92	C9E	CB9	CB2	CC1	CB4	D01	C8C	C6F	030	4A1	C80	C00	C70	000	000	0	0	000	
6757	6757	CE8	C91	C9E	CB9	CB0	CC1	CB3	D00	C8B	C6F	430	49F	C80	C00	C6F	000	000	0	0	000	
6758	6758	CE8	C92	C9E	CB9	CB0	CC1	CB3	D00	C8B	C6E	02F	49F	C80	C00	C6F	000	000	0	0	000	
6759	6759	CE9	C91	C9E	CB9	CB1	CC1	CB3	D00	C8C	C6F	06F	49F	C80	C00	C71	000	000	0	0	000	
6760	6760	CE8	C91	C9E	CB9	CB0	CC1	CB3	D00	C8B	C6E	06F	49F	C80	C00	C6F	000	000	0	0	000	
6761	6761	CE8	C91	C9E	CB8	CB0	CC1	CB3	D00	C8B	C6E	06F	49F	C80	C00	C6F	000	000	0	0	000	
6762	6762	CE8	C91	C9E	CB9	CB1	CC1	CB3	D00	C8C	C6F	06F	49F	C80	C00	C6F	000	000	0	0	000	
6763	6763	CE9	C91	C9E	CB9	CB1	CC1	CB3	D00	C8B	C6F	070	4A0	C90	C00	C6F	000	000	0	0	000	
6764	6764	CE8	C92	C9E	CB9	CB0	CC1	CB3	D00	C8C	C6F	06F	49F	C80	C00	C6F	000	000	0	0	000	
6765	6765	CE8	C90	C9E	CB8	CB0	CC1	CB3	D00	C8B	C6E	06F	49F	C80	C00	C6F	000	000	0	0	000	
6766	6766	CE8	C91	C9E	CB9	CB0	CC1	CB3	D00	C8B	C6F	06F	49F	C80	C00	C71	000	000	0	0	000	
6767	6767	CE8	C91	C9F	CB9	CB0	CC1	CB5	D02	C8C	C6F	06F	4A0	C80	C00	C70	000	000	0	0	000	
6768	6768	CE8	C91	C9E	CB8	CB0	CC1	CB3	D00	C8B	C6F	06F	49F	C80	C00	C6F	000	000	0	0	000	
6769	6769	CE8	C91	C9E	CB9	CB0	CC2	CB3	D00	C8B	C6F	06F	49F	C80	C00	C70	000	000	0	0	000	
6770	6770	CE8	C91	C9E	CB9	CB0	CC1	CB3	D00	C8C	C6F	070	49F	C80	C00	C6F	000	000	0	0	000	
6771	6771	CE8	C91	C9E	CB9	CB0	CC1	CB3	D00	C8B	C70	030	49F	C80	C00	C70	000	000	0	0	000	
6772	6772	CE8	C92	C9E	CB9	CB0	CC1	CB3	D00	C8B	C70	02F	49F	C80	C00	C6F	000	000	0	0	000	
6773	6773	CE8	C90	C9E	CB9	CB0	CC0	CB3	D00	C8B	C6F	06F	49F	C80	C00	C6F	000	000	0	0	000	
6774	6774	CE9	C91	C9F	CBA	CB1	CC1	CB3	D02	C8B	C6F	070	4A0	C80	C00	C70	000	000	0	0	000	
6775	6775	CE9	C91	C9E	CB9	CB0	CC2	CB3	D00	C8A	C6F	06F	49F	C80	C00	C6F	000	000	0	0	000	
6776	6776	CE9	C91	C9E	CB9	CB1	CC1	CB3	D00	C8B	C6F	06F	4A0	C80	C00	C6F	000	000	0	0	000	
6777	6777	CE8	C91	C9E	CB9	CB1	CC1	CB3	D00	C8A	C6F	06F	49F	C90	C00	C6F	000	000	0	0	000	
6778	6778	CE8	C90	C9E	CB9	CB0	CC1	CB3	D00	C8A	C6E	06F	49F	C80	C00	C6F	000	000	0	0	000	
6779	6779	CE8	C90	C9E	CB9	CB0	CC1	CB3	D00	C8C	C6F	06F	49F	C80	C00	C6F	000	000	0	0	000	
6780	6780	CE9	C91	C9E	CB9	CB1	CC1	CB3	D00	C8B	C6F	070	49F	C80	C00	C70	000	000	0	0	000	
6781	6781	CE8	C90	C9E	CBA	CB0	CC0	CB2	D00	C8A	C6F	06F	49F	C80	C00	C6F	000	000	0	0	000	
6782	6782	CE8	C90	C9E	CB9	CB0	CC1	CB3	D00	C8A	C60	06F	49F	C80	C00	C6F	000	000	0	0	000	
6783	6783	CE8	C92	C9E	CB9	CB0	CC1	CB3	D01	C8C	C6F	06F	49F	C80	C00	C70	000	000	0	0	000	
6784	6784	CE8	C91	C9E	CB9	CB0	CC1	CB3	D01	C8B	C6F	070	49F	C80	C00	C71	000	000	0	0	000	
6785	6785	CE8	C91	C9E	CB9	CB0	CC1	CB3	D00	C8B	C6F	431	49F	C80	C00	C70	000	000	0	0	000	
6786	6786	CE8	C91	C9F	CB9	CB0	CC1	CB3	D01	C8B	C6F	430	49F	C80	C00	C70	000	000	0	0	000	
6787	6787	CE8	C91	C9F	CB8	CB1	CC1	CB3	D00	C8B	C6F	070	49F	C80	C00	C70	000	000	0	0	000	
6788	6788	CE8	C90	C9E	CB8	CB0	CC1	CB2	D00	C8A	C6F	06F	49F	C80	C00	C6F	000	000	0	0	000	
6789	6789	CE8	C91	C9E	CB8	CB0	CC1	CB2	D00	C8C	C6F	06F	49F	C80	C00	C6F	000	000	0	0	000	
6790	6790	CE8	C91	C9E	CB8	CB0	CC1	CB2	D00	C8C	C6F	06F	49F	C80	C00	C6F	000	000	0	0	000	
6791	6791	CE9	C91	C9E	CB9	CB1	CC1	CB3	D01	C8B	C6F	070	4A0	C80	C00	C70	000	000	0	0	000	
6792	6792	CE8	C90	C9E	CB8	CB0	CC1	CB7	D00	C8A	C6F	06F	49F	C80	C00	C70	000	000	0	0	000	
6793	6793	CE8	C91	C9E	CB8	CB0	CC1	CB3	D00	C8B	C6E	06F	4A0	C80	C00	C6F	000	000	0	0	000	
6794	6794	CE8	C90	C9E	CB8	CB0	CC1	CB3	D00	C8A	C6E	06F	4A0	C80	C00	C6F	000	000	0	0	000	
6795	6795	CE8	C90	C9E	CB8	CB0	CC3	CB2	D00	C8A	C6E	06F	49F	C80	C00	C6F	000	000	0	0	000	
6796	6796	CE8	C92	C9E	CB9	CB1	CC1	CB3	D00	C8B	C6F	06F	4A0	C80	C00	C6F	000	000	0	0	000	
6797	6797	CE9	C91	C9F	CB9	CB1	CC1	CB3	D00	C8B	C6F	060	4A1	C80	C00	C6F	000	000	0	0	000	
6798	6798	CE8	C90	C9E	CB8	CB0	CC0	CB2	D00	C8B	C6E	06F	49F	C80	C00	C6F	000	000	0	0	000	
6799	6799	CE9	C91	C9F	CB9	CB1	CC1	CB3	D00	C8B	C6F	06F	4A0	C80	C00	C6F	000	000	0	0	000	
6800	6800	CE8	C91	C9E	CB9	CB1	CC1	CB3	D00	C8B	C6F	06F	4A0	C80	C00	C6F	000	000	0	0	000	
6801	6801	CE8	C91	C9E	CB9	CB1	CC1	CB3	D00	C8C	C70	06F	4A0	C80	C00	C6F	000	000	0	0	000	
6802	6802	CE9	C91	C9F	CB9	CB1	CC1	CB3	D01	C8B	C6F	070	4A0	C80	C00	C70	000	000	0	0	000	
6803	6803	CE8	C91	CA0	CB9	CB2	CC1	CB3	D00	C8B	C6F	070	4A0	C90	C00	C6F	000	000	0	0	000	
6804	6804	CE8	C90	C9E	CB9	CB0	CC1	CB4	D00	C8B	C6F	06F	49F	C80	C00	C6F	000	000	0	0	000	
6805	6805	CE8	C92	C9F	CB9	CB0	CC1	CB3	D00	C8C	C6F	070	4A1	C90	C00	C6F	000	000	0	0	000	
6806	6806	CE8	C91	C9E	CB9	CB0	CC0	CB3	D00	C8B	C6F	06F	49F	C80	C00	C6F	000	000	0	0	000	
6807	6807	CE8	C91	C9E	CB9	CB0	CC1	CB3	D00	C8C	C6F	06F	49F	C80	C00	C6F	000	000	0	0	000	
6808	6808	CE8	C91	C9F	CB9	CB0	CC1	CB3	D00	C8B	C6F	06F	49F	C90	C00	C6F	000	000	0	0	000	
6809	6809	CE8	C91	C9F	CB9	CB0	CC1	CB3	D00	C8B	C70	06F	49F	C80	C00	C6F	000	000	0	0	000	
6810	6810	CE8	C91	C9E	CB9	CB1	CC1	CB3	D00	C8B	C73	06F	49F	C80	C00	C6F	000	000	0	0	000	
6811	6811	CE9	C91	C9F	CB9	CB1	CC1	CB4	D00	C8B	C6F	070	4A0	C80	C00	C70	000	000	0	0	000	
6812	6812	CE8	C91	C9E	CB9	CB0	CC1	CB3	D00	C8C	C70	06F	49F	C80	C00	C6F	000	000	0	0	000	
6813	6813	CE8	C91	C9F	CB9	CB1	CC1	CB3	D00	C8B	C6F	070	4A0	C80	C00	C6F	000	000	0	0	000	
6814	6814	CE8	C91	C9E	CB9	CB0	CC1	CB3	D00	C8C	C6F	06F	49F	C80	C00	C6F	000	000	0	0	000	
6815	6815	CE8	C90	C9E	CB9	CB0	CC1	CB3	D00	C8C	C6E	06F	49F	C80	C00	C6F	000	000	0	0	000	
6816	6816	CE8	C90	C9E	CB9	CB0	CC1	CB3	D00	C8A	C6E	06F	49F	C80	C00	C6F	000	000	0	0	000	
6817	6817	CE8	C91	C9F	CBA	CB0	CC1	CB4	D00	C8B	C6F	070	4A1	C80	C00	C71	000	000	0	0	000	
6818	6818	CE8	C90	C9E	CB9	CAF	CC1	CB3	D00	C8B	C6E	06F	49F	C80	C00	C6F	000	000	0	0	000	
6819	6819	CE8	C91	C9E	CBA	CB0	CC1	CB4	D00	C8B	C63	06F	4A0	C80	C00	C70	000	000	0	0	000	
6820	6820	CE9	C91	C9E	CB9	CB0	CC1	CB3	D00	C8B	C6F	060	4A1	C80	C00	C70	000	000	0	0	000	
6821	6821	CE8	C91	C9E	CB9	CB0	CC1	CB3	D00	C8C	C6E	06F	49F	C80	C00	C6F	000	000	0	0	000	
6822	6822	CE8	C91	C9F	CB9	CB0	CC1	CB3	D00	C8C	C6E	070	4A0	C80	C00	C6F	000	000	0	0	000	
6823	6823	CE8	C90	C9E	CB9	CB0	CC1	CB3	D00	C8B	C6E	06F	49F	C80	C00	C6F	000	000	0	0	000	
6824	6824	CE8	C91	C9E	CB8	CB0	CC1	CB3	D00	C8C	C6F	06F	4A0	C80	C00	C6F	000	000	0	0	000	
6825	6825	CE8	C90	C9F	CB9	CB0	CC1	CB3	D00	C8B	C6E	06F	49F	C80	C00	C6F	000	000	0	0	000	
6826	6826	CE8	C90	C9E	CB8	CB0	CC1	CB3	CFF	C8C	C6E	06F	49F	C80	C00	C6F	000	000	0	0	000	
6827	6827	CE8	C90	C9E	CB9	CB0	CC1	CB3	D00	C8B	C6E	06F	49F	C80	C00	C6F	000	000	0	0	000	
6828	6828	CE8	C91	C9E	CB9	CB0	CC1	CB3	D00	C8B	C6E	06F	4A0	C80	C00	C6F	000	000	0	0	000	
6829	6829	CE8	C90	C9E	CB8	CB0	CC1	CB3	CFF	C8C	C6E	06F	49F	C80	C00	C6F	000	000	0	0	000	
6830	6830	CE8	C91	C9E	CB9	CB1	CC1	CB3	D00	C8B	C6F	06F	4A0	C80	C00	C6F	000	000	0	0	000	
6831	6831	CE8	C90	C9E	CB9	CB0	CC1	CB3	D01	C8B	C6E	06F	49F	C80	C00	C6F	000	000	0	0	000	
6832	6832	CE8	C91	C9E	CBA	CB1	CC2	CB6	D01	C8C	C6F	06F	49F	C80	C00	C6F	000	000	0	0	000	
6833	6833	CE9	C92	C9E	CB9	CB1	CC1	CB3	D00	C8C	C6F	06F	49F	C80	C00	C70	000	000	0	0	000	
6834	6834	CE8	C91	C9E	CB9	CB1	CC2	CB3	D00	C8D	C6F	06F	49F	C80	C00	C70	000	000	0	0	000	
6835	6835	CE8	C91	C9E	CB9	CB1	CC2	CB3	D00	C8C	C6E	06F	49F	C80	C00	C6F	000	000	0	0	000	
6836	6836	CE8	C91	C9E	CB9	CB1	CC1	CB3	D00	C8B	C6E	06F	49F	C80	C00	C6F	000	000	0	0	000	
6837	6837	CE8	C90	C9D	CB9	CB0	CC1	CB3	D01	C8C	C6E	06F	49F	C80	C00	C6F	000	000	0	0	000	
6838	6838	CE8	C90	C9E	CB9	CB2	CC3	CB3	D00	C8C	C6E	06F	49F	C80	C00	C6F	000	000	0	0	000	
6839	6839	CE8	C91	C9E	CB9	CB1	CC1	CB3	D00	C8B	C6E	06F	4A1	C80	C00	C70	000	000	0	0	000	
6840	6840	CE8	C90	C9E	CBA	CB0	CC2	CB3	D00	C8B	C6E	06F	49F	C80	C00	C6F	000	000	0	0	000	
6841	6841	CE8	C90	C9E	CB9	CB0	CC1	CB3	CFF	C8C	C6E	06F	49F	C80	C00	C70	000	000	0	0	000	
6842	6842	CE8	C91	C9E	CB9	CB1	CC1	CB3	D00	C8B	C6E	06F	49F	C80	C00	C6F	000	000	0	0	000	
6843	6843	CE8	C90	C9E	CB9	CB1	CC1	CB3	D00	C8C	C6E	06F	49F	C80	C00	C6F	000	000	0	0	000	
6844	6844	CE8	C90	C9E	CB9	CB0	CC0	CB3	D00	C8B	C6E	06F	49F	C80	C00	C6F	000	000	0	0	000	
6845	6845	CE8	C90	C9E	CB9	CB2	CC2	CB3	D00	C8B	C6F	070	4A0	C80	C00	C6F	000	000	0	0	000	
6846	6846	CE8	C91	C9E	CB8	CB0	CC1	CB3	CFF	C8C	C6E	06F	49F	C80	C00	C6F	000	000	0	0	000	
6847	6847	CE7	C90	C9E	CB8	CB0	CC0	CB3	CFF	C8B	C6E	06F	49F	C80	C00	C6F	000	000	0	0	000	
6848	6848	CE8	C91	C9E	CB9	CB1	CC1	CB3	D00	C8B	C6E	070	4A0	C80	C00	C6F	000	000	0	0	000	
6849	6849	CE8	C91	C9E	CB9	CB1	CC1	CB3	D00	C8C	C6E	06F	49F	C80	C00	C6F	000	000	0	0	000	
6850	6850	CE8	C90	C9E	CB8	CB1	CC1	CB3	CFF	C8B	C6E	06F	49F	C80	C00	C6F	000	000	0	0	000	
6851	6851	CE8	C90	C9F	CB9	CB0	CC1	CB3	D00	C8C	C6E	06F	4A0	C80	C00	C6F	000	000	0	0	000	
6852	6852	CE8	C91	C9E	CB9	CB1	CC1	CB3	D00	C8D	C6E	06F	49F	C80	C00	C6F	000	000	0	0	000	
6853	6853	CE8	C90	C9E	CB9	CB0	CC1	CB3	D00	C8B	C6E	06F	49F	C80	C00	C6F	000	000	0	0	000	
6854	6854	CE8	C90	C9E	CB9	CB0	CC1	CB3	D01	C8B	C6E	06F	49F	C80	C00	C6F	000	000	0	0	000	
6855	6855	CE8	C90	C9E	CB8	CB0	CC1	CB3	D00	C8C	C6E	06F	49F	C80	C00	C6F	000	000	0	0	000	
6856	6856	CE8	C90	C9E	CB8	CB0	CC0	CB3	D00	C8B	C6E	06F	49F	C80	C00	C6F	000	000	0	0	000	
6857	6857	CE8	C90	C9E	CB8	CB1	CC1	CB3	D00	C8B	C6E	06F	49F	C80	C00	C6F	000	000	0	0	000	
6858	6858	CE8	C91	C9E	CBA	CB1	CC1	CB3	D00	C8B	C6E	070	49F	C80	C00	C6F	000	000	0	0	000	
6859	6859	CE8	C90	C9E	CB9	CB0	CC0	CB2	CFF	C8B	C6E	06F	49F	C80	C00	C6F	000	000	0	0	000	
6860	6860	CE8	C90	C9E	CB8	CB0	CC0	CB6	D00	C8C	C6E	06F	49F	C80	C00	C6F	000	000	0	0	000	
6861	6861	CE8	C90	C9E	CB9	CB1	CC2	CB3	D00	C8B	C6E	06F	49F	C80	C00	C6F	000	000	0	0	000	
6862	6862	CE8	C90	C9E	CB9	CB0	CC0	CB3	D00	C8B	C6E	06F	49F	C80	C00	C6F	000	000	0	0	000	
6863	6863	CE8	C90	C9E	CB9	CB0	CC1	CB3	D00	C8C	C6E	06F	49F	C80	C00	C6F	000	000	0	0	000	
6864	6864	CE8	C90	C9E	CB9	CB1	CC1	CB3	D00	C8C	C6E	06F	49F	C80	C00	C6F	000	000	0	0	000	
6865	6865	CE8	C90	C9F	CB9	CB1	CC1	CB3	D00	C8C	C6F	06F	4A0	C80	C00	C70	000	000	0	0	000	
6866	6866	CE8	C91	C9E	CB8	CB0	CC0	CB2	CFF	C8C	C6E	06F	49F	C80	C00	C6F	000	000	0	0	000	
6867	6867	CE8	C91	C9E	CB9	CB1	CC1	CB3	D00	C8B	C70	06F	4A0	C80	C00	C6F	000	000	0	0	000	
6868	6868	CE8	C90	C9F	CB9	CB1	CC1	CB3	D00	C8B	C70	070	4A1	C80	C00	C6F	000	000	0	0	000	
6869	6869	CE7	C90	C9E	CB8	CB0	CC0	CB2	CFF	C8B	C6E	03F	49F	C80	C00	C70	000	000	0	0	000	
6870	6870	CE8	C90	C9E	CB9	CB1	CC1	CB3	D00	C8B	C6F	02F	4A0	C80	C00	C6F	000	000	0	0	000	
6871	6871	CE7	C90	C9E	CB8	CB0	CC0	CB3	CFF	C8B	C6E	06F	49F	C80	C00	C6F	000	000	0	0	000	
6872	6872	CE7	C90	C9E	CB9	CB0	CC0	CB3	D01	C8B	C6E	030	49F	C80	C00	C6F	000	000	0	0	000	
6873	6873	CE8	C90	C9F	CB8	CB0	CC0	CB3	D00	C8B	C6E	02F	49F	C80	C00	C6F	000	000	0	0	000	
6874	6874	CE7	C90	C9E	CB8	CB0	CC0	CB2	D00	C8C	C6E	02F	49F	C80	C00	C6F	000	000	0	0	000	
6875	6875	CE7	C90	C9F	CB8	CB0	CC0	CB2	D00	C8B	C6E	02F	4A0	C80	C00	C6F	000	000	0	0	000	
6876	6876	CE8	C91	C9E	CB9	CB1	CC0	CB3	D00	C8B	C6E	06F	4A0	C90	C00	C70	000	000	0	0	000	
6877	6877	CE8	C90	C9E	CB8	CB0	CC0	CB3	D00	C8C	C6E	06F	4A0	C80	C00	C6F	000	000	0	0	000	
6878	6878	CE8	C90	C9E	CB8	CB0	CC1	CB3	D00	C8B	C6E	06F	4A1	C80	C00	C6F	000	000	0	0	000	
6879	6879	CE8	C90	C9E	CB8	CB0	CC0	CB3	D00	C8A	C6E	06F	49F	C80	C00	C6F	000	000	0	0	000	
6880	6880	CE8	C91	C9E	CB8	CB0	CC1	CB3	D00	C8C	C6E	06F	49F	C80	C00	C6F	000	000	0	0	000	
6881	6881	CE8	C90	C9E	CB8	CB0	CC3	CB3	D00	C8A	C6E	06F	49F	C80	C00	C6F	000	000	0	0	000	
6882	6882	CE8	C90	C9E	CB8	CB0	CC2	CB3	D00	C8A	C6E	06F	49F	C80	C00	C6F	000	000	0	0	000	
6883	6883	CE8	C91	C9E	CB8	CB0	CC2	CB3	D00	C8C	C6E	06F	49F	C80	C00	C6F	000	000	0	0	000	
6884	6884	CE8	C91	C9E	CB9	CB0	CC1	CB3	D01	C8B	C6E	06F	49F	C80	C00	C6F	000	000	0	0	000	
6885	6885	CE8	C90	C9E	CB9	CB0	CC1	CB3	CFF	C8B	C6E	06F	49F	C80	C00	C6F	000	000	0	0	000	
6886	6886	CE7	C90	C9E	CB8	CB1	CC1	CB3	CFF	C8C	C6E	06F	49F	C80	C00	C6F	000	000	0	0	000	
6887	6887	CE8	C91	C9F	CB9	CB1	CC1	CB3	D00	C8C	C70	070	49F	C80	C00	C70	000	000	0	0	000	
6888	6888	CE7	C90	C9E	CB8	CB1	CC0	CB3	CFF	C8B	C6E	06F	49F	C80	C00	C6F	000	000	0	0	000	
6889	6889	CE8	C90	C9F	CB9	CB2	CC1	CB3	D00	C8B	C6F	06F	4A0	C80	C00	C70	000	000	0	0	000	
6890	6890	CE8	C90	C9F	CB9	CB1	CC2	CB3	D00	C8C	C70	06F	4A0	C80	C00	C6F	000	000	0	0	000	
6891	6891	CE7	C90	C9E	CB8	CB0	CC0	CB3	CFF	C8C	C6E	430	49F	C80	C00	C6F	000	000	0	0	000	
6892	6892	CE7	C91	C9E	CB9	CB1	CC1	CB3	CFF	C8B	C6E	06F	4A0	C80	C00	C6F	000	000	0	0	000	
6893	6893	CE8	C91	C9E	CB9	CB2	CC1	CB3	D00	C8B	C6F	06F	4A0	C80	C00	C6F	000	000	0	0	000	
6894	6894	CE7	C90	C9E	CB8	CB0	CC0	CB3	D00	C8C	C6E	06F	49F	C80	C00	C6F	000	000	0	0	000	
6895	6895	CE8	C90	C9E	CB9	CB0	CC1	CB3	D00	C8B	C6E	06F	49F	C80	C00	C6F	000	000	0	0	000	
6896	6896	CE8	C90	C9E	CB8	CB0	CC1	CB7	CFF	C8B	C6E	06F	49F	C80	C00	C6F	000	000	0	0	000	
6897	6897	CE7	C91	C9E	CB9	CB0	CC1	CB3	D00	C8C	C6F	06F	4A0	C80	C00	C6F	000	000	0	0	000	
6898	6898	CE8	C91	C9E	CB9	CB0	CC1	CB3	D00	C8B	C6F	06F	4A0	C80	C00	C6F	000	000	0	0	000	
6899	6899	CE7	C90	C9E	CB9	CB0	CC0	CB3	CFF	C8B	C6E	030	49F	C80	C00	C6F	000	000	0	0	000	
6900	6900	CE7	C90	C9E	CB9	CB0	CC1	CB3	D00	C8C	C6E	06F	49F	C80	C00	C6F	000	000	0	0	000	
6901	6901	CE7	C90	C9E	CB8	CB0	CC1	CB3	CFF	C8B	C6E	06F	49F	C90	C00	C6F	000	000	0	0	000	
6902	6902	CE8	C90	C9E	CB9	CB0	CC1	CB3	D01	C8B	C6E	06F	49F	C80	C00	C6F	000	000	0	0	000	
6903	6903	CE7	C90	C9E	CB9	CB0	CC2	CB3	D00	C8B	C6E	06F	49F	C80	C00	C6F	000	000	0	0	000	
6904	6904	CE7	C91	C9F	CB9	CB0	CC1	CB3	D00	C8B	C6E	06F	4A1	C80	C00	C6F	000	000	0	0	000	
6905	6905	CE7	C90	C9E	CB8	CB1	CC0	CB3	CFF	C8C	C6E	06F	49F	C80	C00	C6F	000	000	0	0	000	
6906	6906	CE7	C90	C9E	CBA	CB0	CC1	CB3	D00	C8B	C6E	06F	49F	C80	C00	C6F	000	000	0	0	000	
6907	6907	CE7	C90	C9E	CB8	CB0	CC1	CB3	D00	C8B	C6E	030	49F	C80	C00	C6F	000	000	0	0	000	
6908	6908	CE7	C90	C9E	CB8	CB1	CC0	CB3	CFF	C8B	C6D	06F	49F	C80	C00	C73	000	000	0	0	000	
